,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
10,BioPlanet_2019,"Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins",24 of 81,9.84186534674067e-12,9.9044953989472e-10,0,0,7.134755808440019,180.8259328432611,COX8A;NDUFB9;COX7B;NDUFA7;NDUFA11;NDUFB10;UQCRB;NDUFB11;NDUFA4;COX4I1;NDUFA2;NDUFA1;NDUFC2;ATP5H;UQCR10;COX6C;ATP5G1;COX7C;COX6B1;ATP5L;COX7A2L;UQCRQ;ATP5E;UCP2
11,BioPlanet_2019,Protein processing in the endoplasmic reticulum,34 of 166,5.0164877553706865e-11,4.627709954329459e-09,0,0,4.386749311294766,104.03485689404526,TRAM1;HSP90AB1;RPN2;UBE2D2;UBE2D3;RPN1;DERL1;RRBP1;HSP90B1;HERPUD1;LMAN1;GANAB;SEC61G;LMAN2;SSR1;SEC61B;UGGT1;SEC63;TXNDC5;PDIA3;HSPA8;HSP90AA1;UBE2E3;SSR2;SSR3;PDIA6;DDOST;ERN1;DNAJC3;DAD1;CALR;P4HB;ATF4;HSPA1A
12,BioPlanet_2019,Alzheimer's disease,34 of 169,8.384068805342132e-11,7.139357051933646e-09,0,0,4.288579124579124,99.504053236866,APP;NDUFB9;COX7B;NDUFB10;UQCRB;LRP1;COX4I1;COX7A2;ATP5H;ATP5G3;UQCR10;ATP5G2;ATP5G1;COX7C;HSD17B10;APH1A;NCSTN;CASP7;ATP5E;CHP1;COX8A;NDUFA7;NDUFA4;NDUFA2;NDUFA1;NDUFC2;COX6C;COX6B1;ERN1;BACE1;COX7A2L;UQCRQ;GAPDH;CDK5R1
13,BioPlanet_2019,Tricarboxylic acid (TCA) cycle and respiratory electron transport,27 of 117,2.9174281253465766e-10,2.3068520962561864e-08,0,0,5.088346883468835,111.71541134819554,NDUFB9;COX7B;NDUFA11;NDUFB10;UQCRB;NDUFB11;COX4I1;ATP5H;UQCR10;ATP5G1;COX7C;ATP5L;ATP5E;BSG;UCP2;PDK2;COX8A;NDUFA7;NDUFA4;NDUFA2;NDUFA1;NDUFC2;COX6C;COX6B1;COX7A2L;UQCRQ;L2HGDH
14,BioPlanet_2019,Oxidative phosphorylation,27 of 136,9.786972279069417e-09,7.222785541953229e-07,0,0,4.197135824569255,77.4044757833542,NDUFB9;COX7B;NDUFA11;NDUFB10;UQCRB;COX4I1;COX7A2;ATP5H;ATP5G3;UQCR10;ATP5G2;ATP5G1;COX7C;ATP5L;ATP5E;ATP6V0E2;COX8A;NDUFA7;NDUFA4;ATP6AP2;NDUFA2;NDUFA1;NDUFC2;COX6C;COX6B1;COX7A2L;UQCRQ
15,BioPlanet_2019,Parkinson's disease,24 of 131,3.109478951913245e-07,2.151370749854976e-05,0,0,3.790654205607477,56.79779979468625,COX8A;NDUFB9;COX7B;NDUFA7;NDUFB10;UQCRB;NDUFA4;COX4I1;NDUFA2;NDUFA1;NDUFC2;COX7A2;ATP5H;ATP5G3;UQCR10;ATP5G2;COX6C;ATP5G1;COX7C;COX6B1;COX7A2L;UQCRQ;ATP5E;SLC25A4
16,BioPlanet_2019,Diabetes pathways,24 of 137,7.297981727622516e-07,4.752273983810663e-05,0,0,3.5882324802678784,50.70351122823214,SNAP25;NFYA;FKBP14;SLC30A5;GFPT1;CXXC1;PDIA6;PDIA5;HSP90B1;HERPUD1;ERN1;DNAJC3;SPCS3;SPCS2;SERP1;SPCS1;SSR1;DNAJB9;HDGF;CALR;CD44;ATF4;PAPPA2;SEC11C
17,BioPlanet_2019,T cell receptor regulation of apoptosis,64 of 603,1.0056458045375028e-06,6.03696428387844e-05,0,0,2.033755830284535,28.08592524933246,TOP2A;CDKN1A;HSP90AB1;YBX1;RPL10A;CLU;RPL6;RPL7A;CHCHD2;CCND1;PALM;RPL37;SEC61B;IER2;HMGN1;EIF5A;DUSP5;HSP90AA1;RPL23;TUBB;FOS;MIF;KCNAB3;MR1;NME1;DAD1;CCNE1;S100A6;LAP3;RPL28;GAPDH;PTMA;ATF4;PTGES;FKBP2;STK4;OAZ1;HSP90B1;PPP2CB;SH3BGRL;CHST11;PCBP4;PRDX1;RPL14;S100A10;TXNDC5;EGR1;GABBR2;HSPA8;JUN;NFYA;EEF2;COX6C;HSPE1;SOD2;ELP6;NR4A2;CENPF;RPS29;GOLGB1;NUCB1;RPS20;HSPA1A;MAP3K12
18,BioPlanet_2019,Asparagine N-linked glycosylation,18 of 85,1.0361546648029845e-06,6.03696428387844e-05,0,0,4.525517573423207,62.36160561924604,PDIA3;MCFD2;ST6GAL1;RPN2;RPN1;GFPT1;DDOST;LMAN1;DPM3;GANAB;MAN2A2;DAD1;RFT1;ST3GAL4;MLEC;CALR;B4GALT6;UGGT1
19,BioPlanet_2019,BDNF signaling pathway,35 of 261,1.9771997718826198e-06,0.000109438007373703,0,0,2.6266839524265824,34.49841779174571,BTG2;CDKN1A;TWF2;HSPB1;CLU;HERPUD1;RGS2;PCLO;SPP1;SSR1;IER2;S100A10;KLF10;EGR1;DUSP5;HSPA8;JUN;TUBB;RPS6;GFPT1;ESRRG;FOS;SLC39A14;NR4A2;CENPF;DCX;TXNIP;CALR;PLP2;B4GALT6;SEC22B;KCNK1;RAMP1;NUCB2;HSPA1A
20,BioPlanet_2019,Protein export,9 of 24,3.5340676819644573e-06,0.00018629585352069784,0,0,10.053866666666666,126.20680188019608,SPCS3;IMMP2L;SPCS2;SPCS1;SEC61G;SEC61B;SRP9;SEC11C;SEC63
21,BioPlanet_2019,Huntington's disease,27 of 184,5.345534077884688e-06,0.00026897755564628863,0,0,2.906478173061985,35.282462539109275,NDUFB9;COX7B;NDUFB10;UQCRB;COX4I1;CLTA;COX7A2;ATP5H;ATP5G3;UQCR10;ATP5G2;ATP5G1;COX7C;ATP5E;COX8A;NDUFA7;NDUFA4;NDUFA2;NDUFA1;NDUFC2;COX6C;SOD2;COX6B1;COX7A2L;UQCRQ;HAP1;SLC25A4
22,BioPlanet_2019,Unfolded protein response,16 of 79,7.509757527594007e-06,0.0003614478949150681,0,0,4.271346224834597,50.39892703029918,NFYA;FKBP14;GFPT1;CXXC1;PDIA6;PDIA5;HERPUD1;HSP90B1;DNAJC3;ERN1;SERP1;DNAJB9;SSR1;HDGF;CALR;ATF4
23,BioPlanet_2019,Mitotic G2-G2/M phases,16 of 87,2.690787855578085e-05,0.0012411258983853,0,0,3.788455239487012,39.86626086784198,YWHAE;HSP90AA1;TUBGCP2;TUBB;NDE1;CEP164;DCTN3;TUBG2;TUBB4B;CDK1;PRKACA;PCNT;MNAT1;CEP76;SDCCAG8;CEP78
24,BioPlanet_2019,Activation of chaperones by IRE1 alpha,11 of 48,6.020794885583975e-05,0.0026660079753365,0,0,4.984693509181488,48.43978688753442,DNAJC3;ERN1;SERP1;FKBP14;GFPT1;CXXC1;DNAJB9;SSR1;HDGF;PDIA6;PDIA5
25,BioPlanet_2019,Insulin biosynthesis and processing,10 of 41,7.370908493310975e-05,0.0031383060392674,0,0,5.405521754104006,51.43561789860309,SNAP25;SPCS3;SPCS2;SPCS1;RPN2;SLC30A5;RPN1;DDOST;SRP9;SEC11C
26,BioPlanet_2019,Post-translational protein modification,25 of 196,0.00012561231621139874,0.0051501049646673,0,0,2.4645510680819878,22.1373623198151,MCFD2;RPN2;PROS1;RPN1;PIGP;FURIN;LMAN1;GANAB;MAN2A2;ST3GAL4;MLEC;MUC4;UGGT1;VKORC1;PDIA3;EIF5A;ST6GAL1;GFPT1;DDOST;PIGC;DPM3;DAD1;RFT1;CALR;B4GALT6
27,BioPlanet_2019,Cardiac muscle contraction,14 of 80,0.0001472113744946555,0.0058201068416279,0,0,3.560606060606061,31.417509914152745,COX8A;COX7B;UQCRB;COX4I1;TNNC1;COX7A2;ATP1A1;UQCR10;COX6C;COX7C;COX6B1;CACNB1;COX7A2L;UQCRQ
28,BioPlanet_2019,"Glucose-dependent insulinotropic polypeptide (GIP) biosynthesis, secretion, and inactivation",5 of 13,0.0005096242835158232,0.0188051360617338,0,0,10.439548272807794,79.15095129865611,SPCS3;SPCS2;SPCS1;PAX6;SEC11C
29,BioPlanet_2019,N-glycan trimming in the ER and calnexin/calreticulin cycle,5 of 13,0.0005096242835158232,0.0188051360617338,0,0,10.439548272807794,79.15095129865611,PDIA3;GANAB;MLEC;CALR;UGGT1
30,BioPlanet_2019,Support of platelet aggregation by Eph kinases and ephrins,4 of 8,0.000598578890788304,0.0213750591000855,0,0,16.69203539823009,123.8707972695094,ITGB1;LYN;RAP1B;ACTA1
31,BioPlanet_2019,Golgi-associated vesicle biogenesis,6 of 20,0.0006385534938191039,0.0220899599268046,0,0,7.1626139817629175,52.69037380311405,BLOC1S4;HSPA8;ARF1;BLOC1S3;CLTA;TXNDC5
32,BioPlanet_2019,N-glycan biosynthesis,9 of 48,0.0013270936936492,0.0445179611778702,0,0,3.8619487179487177,25.584498529530087,GANAB;ST6GAL1;DPM3;RPN2;MAN2A2;DAD1;RPN1;RFT1;DDOST
33,BioPlanet_2019,Stathmin and breast cancer resistance to antimicrotubule agents,7 of 31,0.0014633321914299,0.0476443745856766,0,0,4.876293995859213,31.827761676019136,CAMK2B;TSG101;RB1CC1;STMN1;CDK1;PRKACB;MAPK13
1193,KEGG_2019_Human,Ribosome,66 of 153,1.3622178009682799e-41,3.718854596643404e-39,0,0,13.339080459770114,1255.165782705677,RPL4;RPL5;RPL30;RPL3;RPL31;RPL34;MRPS10;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPL23;RPS5;RPL22;RPS6;RPL37A;RPL24;RPL26;RPL29;RPL28;RPL12;RPL11;RPL36A;RPS27L;MRPL14;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPL17;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;RPL22L1;FAU;RPS21;RPS23
1194,KEGG_2019_Human,Protein processing in endoplasmic reticulum,34 of 165,4.2142709081363006e-11,5.752479789606051e-09,0,0,4.420471894517696,105.60489418600342,TRAM1;HSP90AB1;RPN2;UBE2D2;UBE2D3;RPN1;DERL1;RRBP1;HSP90B1;HERPUD1;LMAN1;GANAB;SEC61G;LMAN2;SSR1;SEC61B;UGGT1;SEC63;TXNDC5;PDIA3;HSPA8;HSP90AA1;SSR2;SSR3;PDIA6;DDOST;ERN1;DNAJC3;SELENOS;DAD1;CALR;P4HB;ATF4;HSPA1A
1195,KEGG_2019_Human,Alzheimer disease,30 of 171,3.0127617350118975e-08,2.7416131788608268e-06,0,0,3.6087341967314215,62.495422115290296,APP;NDUFB9;COX7B;NDUFA11;NDUFB10;UQCRB;LRP1;NDUFB11;COX4I1;COX7A2;UQCR10;COX7C;HSD17B10;APH1A;NCSTN;CASP7;COX8A;NDUFA7;NDUFA4;NDUFA2;NDUFA1;NDUFC2;COX6C;COX6B1;ERN1;BACE1;COX7A2L;UQCRQ;GAPDH;CDK5R1
1196,KEGG_2019_Human,Protein export,10 of 23,1.9162520161638205e-07,1.3078420010318076e-05,0,0,12.902408978921434,199.5709067963865,SPCS3;SPCS2;IMMP2L;SPCS1;SEC61G;SRPRA;SEC61B;SRP9;SEC63;SEC11C
1197,KEGG_2019_Human,Non-alcoholic fatty liver disease (NAFLD),25 of 149,9.951727797818202e-07,5.433643377608738e-05,0,0,3.407239884813404,47.08924592548018,NDUFB9;COX7B;NDUFA11;NDUFB10;UQCRB;NDUFB11;COX4I1;COX7A2;UQCR10;ADIPOR1;COX7C;CASP7;COX8A;JUN;NDUFA7;NDUFA4;NDUFA2;NDUFA1;NDUFC2;COX6C;COX6B1;ERN1;COX7A2L;UQCRQ;ATF4
1198,KEGG_2019_Human,Parkinson disease,23 of 142,4.93986907411521e-06,0.00022476404287224207,0,0,3.261358909000144,39.84784322440937,COX8A;NDUFB9;COX7B;NDUFA7;NDUFA11;NDUFB10;UQCRB;NDUFB11;NDUFA4;COX4I1;NDUFA2;NDUFA1;NDUFC2;COX7A2;UQCR10;COX6C;COX7C;COX6B1;COX7A2L;UQCRQ;PRKACA;PRKACB;SLC25A4
1199,KEGG_2019_Human,Oxidative phosphorylation,21 of 133,1.877685411270396e-05,0.0007322973103954545,0,0,3.159366576819407,34.383025058273205,COX8A;NDUFB9;COX7B;NDUFA7;NDUFA11;NDUFB10;UQCRB;NDUFB11;NDUFA4;COX4I1;NDUFA2;NDUFA1;NDUFC2;COX7A2;UQCR10;COX6C;COX7C;COX6B1;COX7A2L;UQCRQ;ATP6V0E2
1200,KEGG_2019_Human,Huntington disease,25 of 193,9.79044652177798e-05,0.0033409898755567,0,0,2.5089634591438017,23.16154233670994,NDUFB9;COX7B;NDUFA11;NDUFB10;UQCRB;NDUFB11;DNAH8;COX4I1;CLTA;COX7A2;UQCR10;COX7C;COX8A;NDUFA7;NDUFA4;NDUFA2;NDUFA1;NDUFC2;COX6C;SOD2;COX6B1;COX7A2L;UQCRQ;HAP1;SLC25A4
1201,KEGG_2019_Human,Cardiac muscle contraction,14 of 78,0.00011105673951342276,0.0033687210985738,0,0,3.672265625,33.43770198503788,COX8A;COX7B;UQCRB;COX4I1;TNNC1;COX7A2;UQCR10;ATP1A1;COX6C;COX7C;COX6B1;CACNB1;COX7A2L;UQCRQ
1202,KEGG_2019_Human,Thermogenesis,28 of 231,0.00012450818327156902,0.0033990734033138,0,0,2.3274926731932406,20.926810414127782,NDUFB9;COX7B;NDUFA11;NDUFB10;UQCRB;NDUFB11;COX18;COX4I1;COX7A2;UQCR10;COX7C;RPS6KA2;PRKACA;PRKACB;COX8A;COA3;NDUFA7;NDUFA4;RPS6;NDUFA2;NDUFA1;NDUFC2;COX6C;COX6B1;MAPK13;COX7A2L;UQCRQ;NDUFAF1
1203,KEGG_2019_Human,Other types of O-glycan biosynthesis,6 of 22,0.0011149931550615,0.027672102848345,0,0,6.266622340425532,42.60618257843725,POMT2;ST6GAL1;POFUT2;GXYLT1;PLOD3;OGT
1204,KEGG_2019_Human,Estrogen signaling pathway,17 of 137,0.0019421397526082,0.0441836793718368,0,0,2.377514174873172,14.84511517238493,SHC4;HSPA8;GABBR2;JUN;HSP90AA1;HSP90AB1;TGFA;FOS;HSP90B1;KRT18;PRKACA;RAF1;PRKACB;FKBP5;ATF4;HBEGF;HSPA1A
1466,Reactome_2022,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,74 of 108,1.2511571605436533e-66,1.6465228232754476e-63,0,0,38.66725860155383,5867.622985803779,RPL4;RPL5;RPL30;TRAM1;RPL3;RPL31;RPL34;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPL7A;RPS17;RPS16;RPL18A;RPS19;SEC61G;RPL36;RPL35;RPLP2;RPL38;RPL37;SEC61B;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPL23;RPS5;SSR2;RPL22;RPS6;SSR3;DDOST;RPL37A;RPL26;RPL29;RPL28;RPN2;RPL12;RPN1;RPL11;RPL36A;RPS27L;RPS15A;RPL14;RPS3;SSR1;RPL15;RPS2;RPL18;SEC11C;RPL35A;RPL23A;RPS25;SPCS3;RPS28;SPCS2;RPS27;SPCS1;RPS29;SRPRA;RPS20;RPL22L1;FAU;RPS21;RPS23
1467,Reactome_2022,Eukaryotic Translation Elongation R-HSA-156842,63 of 90,8.971661946203311e-58,5.903353560601778e-55,0,0,41.04357298474945,5391.314009793668,RPL4;RPL5;RPL30;RPL3;RPL31;RPL34;RPL10A;RPL8;RPL9;RPL6;RPL7;EEF1B2;RPS15;RPS4X;RPL7A;RPS17;RPS16;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPL23;RPS5;RPL22;RPS6;EEF1G;RPL37A;RPL26;RPL29;RPL28;RPL12;RPL11;RPL36A;RPS27L;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPL35A;RPL23A;EEF2;RPS25;RPS28;RPS27;RPS29;RPL22L1;RPS20;FAU;RPS21;RPS23
1468,Reactome_2022,Peptide Chain Elongation R-HSA-156902,61 of 86,1.5435897976874829e-56,6.771213912522425e-54,0,0,42.84439888164026,5505.961740500573,RPL4;RPL5;RPL30;RPL3;RPL31;RPL34;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPL7A;RPS17;RPS16;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPL23;RPS5;RPL22;RPS6;RPL37A;RPL26;RPL29;RPL28;RPL12;RPL11;RPL36A;RPS27L;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPL35A;RPL23A;EEF2;RPS25;RPS28;RPS27;RPS29;RPL22L1;RPS20;FAU;RPS21;RPS23
1469,Reactome_2022,Viral mRNA Translation R-HSA-192823,61 of 90,1.3363369929935954e-54,4.39654870694893e-52,0,0,36.926985249220685,4580.780066100862,RPL4;RPL5;RPL30;RPL3;RPL31;RPL34;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPL7A;RPS17;RPS16;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPL23;RPS5;RPL22;RPS6;DNAJC3;RPL37A;RPL26;RPL29;RPL28;RPL12;RPL11;RPL36A;RPS27L;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL22L1;RPS20;FAU;RPS21;RPS23
